generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
341,0,0,4666,1836,318,0,0,0,,0,1718,6189,0,5062,61,101,2221,303,0,4911,1932,,5005,31274,30227,51.73,68.05
337,0,0,4584,1954,320,0,0,0,,0,1728,5582,0,5062,60,99,3593,295,0,5060,3125,,4863,31887,30891,49.89,68.9
337,0,0,3753,1881,312,0,0,0,,0,1727,5167,0,5062,60,100,4703,285,0,5530,3817,,5162,32111,31176,49.7,68.12
341,0,0,3598,1703,308,0,0,0,,0,1726,4803,0,5062,62,102,5053,286,0,6307,4151,,5577,32406,31388,49.79,66.96
338,0,0,3547,1491,307,0,0,0,,0,1732,4859,0,5060,61,101,4937,285,0,6659,4210,,6029,32045,31266,49.69,65.44
337,0,0,3623,1089,316,0,0,0,,0,1743,4493,0,5061,59,104,4918,289,0,6900,4011,,6374,31062,30579,49.19,63.87
337,0,0,3746,1349,318,0,0,0,,0,1679,4269,0,5061,59,104,4457,291,0,7018,3677,,6813,30347,30088,49.01,60.03
337,0,0,3652,1478,320,0,0,0,,0,1675,4082,0,5061,64,106,4146,294,0,7248,3193,,7224,30002,29651,48.48,60
341,0,0,3723,1665,316,0,0,0,,0,1667,3989,0,5061,65,102,3644,294,0,7666,2539,,7140,29747,29327,46.23,63.72
350,0,0,3375,1564,311,0,0,0,,0,1669,3244,0,5061,59,106,2924,293,0,7721,1829,,7130,29286,28981,47,67.97
344,0,0,3659,1723,316,0,0,0,,0,1664,4203,0,5060,57,105,2063,292,0,7648,1118,,7052,29322,29128,48.18,69.66
340,0,0,4010,1821,314,0,0,0,,0,1685,5281,0,5060,58,104,1079,292,0,7247,489,,6793,30081,30195,48.23,70.25
348,0,0,4550,2031,311,0,0,0,,0,1700,7485,0,5061,59,105,589,288,0,6797,154,,6642,31767,32089,50,68.27
342,0,0,4477,1926,307,0,0,0,,0,1677,5944,0,5061,59,105,470,287,0,6949,141,,6583,30187,30344,48.23,65.13
339,0,0,4215,1771,304,0,0,0,,0,1660,4253,0,5061,58,104,404,286,0,7223,118,,6600,27618,27598,46.23,56.02
295,381,0,5141,4439,291,0,0,0,,156,1637,2051,0,4059,56,107,475,261,0,3415,325,,3567,25286,25242,60.69,50.74
288,394,0,4993,4384,283,0,0,0,,496,1623,2260,0,4059,56,107,408,265,0,2858,308,,3433,23827,23866,59.74,50.18
286,431,0,5060,4409,282,0,0,0,,496,1633,2226,0,4059,56,110,340,267,0,2448,228,,3226,22679,22648,59.3,47.57
289,417,0,4916,4385,277,0,0,0,,528,1633,2280,0,4060,56,111,209,265,0,2087,213,,2943,22133,22120,58.33,46.48
293,431,0,5165,4377,281,0,0,0,,533,1623,2255,0,4060,56,109,166,265,0,1802,187,,2675,21802,21702,58,46.39
289,444,0,5164,4334,268,0,0,0,,533,1620,2189,0,4061,56,108,144,265,0,1686,155,,2418,21549,21532,57.07,47.13
291,444,0,5174,4255,251,0,0,0,,532,1623,2071,0,4061,56,108,122,260,0,1526,139,,2157,21626,21512,56.64,49.85
291,396,0,5345,4096,253,0,0,0,,532,1622,2284,0,4060,57,106,176,253,0,1310,294,,1955,22161,22082,56.64,61.22
280,386,0,5456,4178,244,0,0,0,,348,1624,2383,0,4061,56,108,692,262,0,1202,840,,1825,24092,23996,57.13,68.85
284,389,0,5393,4359,243,0,0,0,,27,1639,2808,0,4060,57,106,1517,260,0,1262,1658,,1699,26342,26127,63.61,68.55
288,422,0,5339,4406,254,0,0,0,,0,1642,2549,0,4059,58,109,2833,272,0,1536,2539,,1674,27826,27455,64.97,68.04
292,419,0,4877,4385,255,0,0,0,,204,1644,2612,0,4058,57,109,3728,273,0,2005,3234,,1847,28384,27877,64.97,67.22
298,397,0,4836,4432,255,0,0,0,,352,1665,2822,0,4058,57,108,3841,276,0,2171,3680,,2140,28516,28041,64.97,63.76
296,417,0,4916,4428,255,0,0,0,,285,1645,2800,0,4058,56,111,3635,264,0,2421,3874,,2491,28536,28125,64.97,61.26
280,415,0,4995,4469,247,0,0,0,,670,1621,2385,0,4058,56,111,3385,255,0,2903,3799,,2681,27798,27441,62.86,60.08
297,407,0,4514,4119,238,0,0,0,,435,1602,2094,0,4058,55,109,3088,254,0,3361,3606,,2809,26508,26046,58.64,59.06
296,396,0,4353,3620,241,0,0,0,,768,1613,2048,0,4065,56,110,2909,263,0,3710,3318,,2819,25543,25207,55,61.46
299,410,0,4702,3548,243,0,0,0,,768,1629,2132,0,4136,55,110,2315,275,0,3513,2893,,2729,25268,24997,54.54,67.63
302,403,0,4445,3666,244,0,0,0,,582,1627,2010,0,4204,54,108,1978,275,0,3209,2348,,2560,25130,24864,56.13,71.36
302,394,0,4456,3792,244,0,0,0,,385,1627,1977,0,4270,52,108,1761,275,0,3009,1732,,2343,25270,25003,61,71.66
305,407,0,4699,4034,244,0,0,0,,236,1638,2457,0,4297,53,108,1054,276,0,2724,1050,,2231,25658,25560,64.29,70.97
306,426,0,5169,4492,241,0,0,0,,0,1654,3011,0,4317,53,106,507,273,0,2487,556,,2145,26484,26553,66,69.78
306,431,0,5432,4696,224,0,0,0,,0,1669,2918,0,4372,53,105,379,272,0,2296,384,,2106,26484,26485,66,66.1
302,431,0,5106,4461,229,0,0,0,,3,1644,2468,0,4418,52,105,359,270,0,2426,324,,2050,24982,24838,65.71,57.07
363,649,0,5186,3497,241,0,0,0,,0,1295,2232,0,6000,56,94,408,315,0,3577,375,,3523,25563,25336,58.69,52.94
364,607,0,5016,3101,244,0,0,0,,0,1299,1516,0,5997,56,93,374,316,0,3412,353,,3428,23967,23870,54.41,49.44
364,603,0,4745,2883,243,0,0,0,,89,1299,1247,0,6000,56,92,317,318,0,3347,352,,3289,22900,23016,52.09,47.73
362,571,0,4779,2800,250,0,0,0,,269,1305,1219,0,6004,57,91,270,318,0,3241,346,,3060,22641,22595,52.08,46.94
364,569,0,4871,2770,256,0,0,0,,396,1296,1128,0,6005,57,92,252,319,0,3119,329,,2826,22657,22532,52.09,46.23
360,563,0,4981,2816,262,0,0,0,,240,1297,1241,0,6004,57,93,227,320,0,3096,269,,2599,23154,23045,54.41,47.1
367,627,0,5086,3274,259,0,0,0,,52,1323,1750,0,6004,57,93,145,320,0,3003,239,,2406,25328,25101,59.16,51.84
370,663,0,5893,3664,269,0,0,0,,568,1364,2709,0,6003,58,92,279,323,0,2819,387,,2190,28052,27738,59.41,63.21
369,663,0,5984,3998,290,0,0,0,,25,1367,3691,0,6004,62,94,926,325,0,2283,974,,1924,30708,30099,62.16,68.66
368,652,0,6025,4199,293,0,0,0,,0,1399,4507,0,6003,61,94,1886,321,0,1973,2115,,1684,32740,32192,63.17,69.83
363,661,0,6168,4365,279,0,0,0,,0,1414,4984,0,6002,60,95,2670,318,0,1882,3133,,1586,33843,33370,63.97,69.72
367,663,0,6236,4467,285,0,0,0,,5,1404,5362,0,6000,59,92,3110,314,0,1805,3767,,1673,34431,34132,63.95,68.94
370,664,0,6292,4568,296,0,0,0,,0,1403,5642,0,5999,60,91,3482,309,0,1815,4142,,1828,35141,34817,64.97,67.75
367,664,0,6287,4634,313,0,0,0,,0,1405,5390,0,5998,61,96,3771,305,0,2064,4387,,2057,35467,35144,64.97,64.52
366,663,0,6144,4692,315,0,0,0,,0,1382,4348,0,5997,59,99,3927,294,0,2400,4474,,2286,34814,34492,63.8,60.47
362,663,0,5816,4673,315,0,0,0,,0,1357,3767,0,5997,57,101,3980,286,0,2648,4431,,2559,34268,33743,63.17,59.53
364,663,0,5839,4656,314,0,0,0,,0,1339,3536,0,5996,61,100,3962,290,0,2791,4254,,2852,34191,33534,62.64,61.93
366,664,0,5817,4677,312,0,0,0,,0,1335,3821,0,5996,61,101,3656,290,0,2834,3955,,3051,34109,33580,62.64,66.51
364,656,0,5763,4709,314,0,0,0,,0,1360,3827,0,5995,59,101,3170,288,0,2826,3428,,3249,33448,33016,62.47,74.45
364,666,0,5690,4674,315,0,0,0,,0,1359,3708,0,5995,60,99,2630,283,0,2851,2642,,3537,33223,32484,62.47,74.91
366,652,0,5497,4638,319,0,0,0,,0,1394,4344,0,5994,61,95,1734,293,0,2804,1666,,3368,32870,32228,62.8,75.44
361,644,0,5538,4625,325,0,0,0,,0,1388,5156,0,5994,61,100,751,294,0,2654,859,,3182,32243,32112,63.9,73.54
363,663,0,5715,4701,321,0,0,0,,0,1385,5364,0,5996,56,99,424,297,0,2617,525,,3048,31413,31625,63,69.98
362,641,0,5643,4636,314,0,0,0,,0,1353,4208,0,5998,57,103,402,297,0,2521,475,,2800,29009,29106,62.41,67.23
379,411,0,5072,5383,276,0,0,0,,123,814,1946,0,6982,56,99,464,327,0,6580,563,,6656,29711,29855,60.71,65.66
383,401,0,5003,5203,276,0,0,0,,186,778,1023,0,6984,57,99,424,318,0,6231,560,,6439,27832,27869,58.4,60.38
370,435,0,4728,4841,270,0,0,0,,158,775,621,0,6976,56,98,362,331,0,5672,547,,6125,26399,26446,54.9,54.79
376,497,0,4705,4389,270,0,0,0,,160,753,673,0,6978,57,97,353,330,0,5206,525,,5681,25750,25623,53.2,53.96
369,537,0,4853,4235,253,0,0,0,,161,759,852,0,6980,58,96,294,332,0,4597,494,,5279,25305,25263,52.93,53.64
368,597,0,4921,4184,252,0,0,0,,160,758,935,0,6984,58,95,214,324,0,4331,410,,4989,25495,25370,53.2,53.56
370,617,0,5964,4498,254,0,0,0,,159,775,1010,0,6992,58,97,114,324,0,4093,371,,4787,27104,26977,58.07,60.62
371,640,0,7140,5008,270,0,0,0,,2,806,1449,0,6995,59,96,115,321,0,3976,411,,4543,28866,28784,62.21,66.28
371,640,0,8665,5242,271,0,0,0,,0,839,2137,0,6995,59,87,658,322,0,3722,1072,,3998,31032,31487,64.66,73.16
377,650,0,9708,5435,271,0,0,0,,0,885,2809,0,6978,60,93,1816,309,0,3122,2438,,3393,33711,34034,65.7,73.05
369,663,0,9934,5467,274,0,0,0,,0,928,3090,0,6970,58,92,3077,298,0,2862,3836,,3044,35498,35784,65.7,74.34
367,665,0,9794,5503,272,0,0,0,,0,964,2825,0,6960,58,93,4314,300,0,2772,4691,,2874,36808,37066,66.66,72.56
369,664,0,10016,5596,275,0,0,0,,0,1097,3211,0,6950,58,94,4826,301,0,2671,5135,,2816,38092,38357,68.02,71.8
368,663,0,9987,5608,274,0,0,0,,0,1122,3597,0,6947,57,96,5042,295,0,2506,5327,,2805,38939,39378,68.89,70.18
368,664,0,10072,5522,276,0,0,0,,2,1011,3657,0,6947,57,95,5084,299,0,2525,5339,,2821,38642,39244,68.86,68.4
363,665,0,9825,5486,277,0,0,0,,0,1007,3730,0,6934,56,94,4999,277,0,2729,5217,,2936,38212,38690,68.5,67.74
365,663,0,9671,5395,275,0,0,0,,0,1002,4014,0,6927,55,89,4752,275,0,2900,4977,,3113,38038,38416,68.48,68.62
363,663,0,9780,4928,272,0,0,0,,0,1001,4347,0,6921,56,87,4295,274,0,3107,4580,,3408,37816,38058,68.5,70.52
364,663,0,9822,4893,279,0,0,0,,0,1116,4935,0,6923,57,90,3647,276,0,3273,3973,,3728,37070,37367,67.98,82.22
359,662,0,10153,5126,281,0,0,0,,0,1108,5720,0,6922,57,91,2556,280,0,3374,3110,,4033,36241,36787,69.41,81.65
354,664,0,9946,5266,279,0,0,0,,0,1053,5012,0,6937,55,91,1331,295,0,3623,1856,,4259,35157,36024,68,81.57
354,664,0,10009,4974,282,0,0,0,,133,912,4688,0,6967,52,96,643,305,0,3706,941,,4496,35189,36098,69.81,77.27
353,664,0,10058,5158,282,0,0,0,,205,1005,5271,0,6979,54,97,490,305,0,3585,649,,4671,34397,35392,69.3,75.18
345,664,0,8238,5176,269,0,0,0,,205,988,4585,0,6984,53,96,316,307,0,3603,613,,4619,31871,33141,66.66,73.27
393,702,0,4481,3702,221,0,0,0,,0,680,1041,0,6957,10,93,163,330,0,5387,317,,5450,26122,26198,65.8,65.43
381,745,0,4103,3586,224,0,0,0,,67,671,668,0,6954,9,94,79,332,0,5243,279,,5327,24717,24723,60.91,63.12
391,704,0,3963,3416,211,0,0,0,,541,661,632,0,6956,9,92,64,332,0,4860,174,,4911,23532,23571,59.28,57.46
395,666,0,3862,3224,224,0,0,0,,482,651,607,0,6959,10,93,63,332,0,4209,146,,4470,22875,22926,59.28,54.61
394,664,0,3768,2963,225,0,0,0,,478,656,583,0,6965,10,93,63,333,0,3723,141,,4069,22354,22275,58.95,54.43
397,665,0,3792,2872,225,0,0,0,,528,664,554,0,6969,10,92,61,326,0,3447,146,,3769,22153,22077,59.28,56.99
397,594,0,3946,3078,223,0,0,0,,515,687,739,0,6969,9,94,44,327,0,3289,109,,3519,22384,22384,59.28,62.36
397,746,0,3953,3152,225,0,0,0,,528,676,787,0,6969,10,96,45,318,0,3045,131,,3301,22473,22260,59.28,66.96
394,754,0,3844,3336,224,0,0,0,,558,693,780,0,6970,11,98,328,315,0,2819,509,,2845,22723,22420,59.28,72.97
396,765,0,3856,3865,216,0,0,0,,338,749,1510,0,6973,11,94,1211,312,0,2441,1531,,2412,24201,24103,61.69,75.83
391,765,0,3650,4034,221,0,0,0,,28,774,2095,0,6971,11,95,2310,308,0,2169,3132,,2132,25815,25760,61.69,76.32
389,765,0,3477,4135,222,0,0,0,,0,784,2095,0,6963,11,96,3615,309,0,1998,4142,,2069,27135,27050,63.5,74.37
380,765,0,3421,4159,220,0,0,0,,0,785,2366,0,6951,12,93,4360,309,0,1969,4681,,2036,27930,27987,64.78,74.58
368,765,0,3426,4177,217,0,0,0,,0,794,2549,0,6943,12,92,4744,307,0,2075,4907,,2142,28660,29075,65.8,73.08
368,765,0,3409,4106,219,0,0,0,,0,777,2862,0,6942,11,90,4731,307,0,2232,4900,,2198,29161,29527,65.8,70.74
385,765,0,3403,4163,218,0,0,0,,0,771,2896,0,6941,8,91,4499,310,0,2437,4708,,2280,28811,29161,63.96,67.88
379,765,0,3395,4215,211,0,0,0,,0,772,2896,0,6937,9,91,4062,310,0,2669,4311,,2443,28452,28710,65.01,66.48
380,765,0,3484,4154,216,0,0,0,,0,756,2905,0,6934,9,91,3388,319,0,2932,3689,,2485,28278,28485,65.8,64.45
377,765,0,4045,4167,219,0,0,0,,0,732,3024,0,6932,9,92,2442,323,0,3022,2872,,2575,28110,28395,63.5,67.05
381,765,0,5412,4153,217,0,0,0,,0,855,3518,0,6931,9,93,1198,326,0,3113,1795,,2837,28118,28376,67.72,71.29
384,765,0,6175,4232,216,0,0,0,,0,856,4244,0,6936,9,93,302,327,0,2931,810,,2988,28857,29042,70.67,72.08
385,765,0,6445,4276,219,0,0,0,,0,849,5124,0,6939,10,92,84,314,0,3326,427,,3109,30720,30921,73.07,69.53
387,765,0,6389,4245,227,0,0,0,,0,840,3860,0,6942,11,91,38,308,0,3948,405,,3403,30090,30065,72.3,64.7
386,760,0,5498,4158,227,0,0,0,,0,745,2728,0,6948,11,87,37,321,0,4346,357,,3451,28461,28317,71.39,58.13
378,385,0,3982,2849,300,0,0,0,,607,506,776,0,7033,59,93,64,324,0,9846,238,,9690,25298,25531,59.14,54.03
373,378,0,3936,2656,293,0,0,0,,981,502,574,0,7035,58,94,18,322,0,9436,180,,9471,24149,24456,56.97,51.58
355,395,0,4067,2345,287,0,0,0,,1830,501,581,0,7036,59,94,18,323,0,9308,133,,9248,23392,23566,51.41,49.74
368,390,0,3989,2332,276,0,0,0,,2215,504,644,0,7037,59,94,16,319,0,9138,94,,9064,23118,23464,48.55,48.7
374,383,0,3969,2440,283,0,0,0,,2282,495,702,0,7037,59,97,4,312,0,8908,59,,8899,22968,23249,48.29,47.8
374,386,0,3865,2689,284,0,0,0,,2143,492,404,0,7037,59,99,2,300,0,8968,46,,8763,23401,23583,50.64,48.88
364,396,0,4155,3027,287,0,0,0,,649,493,624,0,7039,60,97,2,304,0,9105,45,,8632,25421,25652,58.18,49.42
350,457,0,4733,3629,300,0,0,0,,0,496,1122,0,7041,59,95,2,303,0,8795,29,,8520,28826,28840,73.43,52.07
357,490,0,5159,4069,313,0,0,0,,0,516,1158,0,7041,60,99,150,303,0,8789,219,,8404,30004,30210,74.26,52.8
385,525,0,4644,3909,320,0,0,0,,0,519,1643,0,7039,59,94,1197,301,0,8821,1283,,8274,31054,31174,75.49,57.9
368,509,0,4111,3833,321,0,0,0,,174,512,987,0,7040,59,99,3040,295,0,8801,2817,,8240,31424,31500,73.7,64.31
339,435,0,4368,3746,322,0,0,0,,390,514,1056,0,7039,58,101,4492,284,0,8541,4153,,8064,31830,31825,70.47,57.9
329,452,0,4485,3923,323,0,0,0,,85,514,964,0,7040,58,102,5051,278,0,7792,4890,,7813,32355,32316,71.5,54.8
333,473,0,4412,4064,320,0,0,0,,0,511,691,0,7040,59,103,5221,269,0,7307,5189,,7563,32576,32187,69.93,53.06
330,466,0,4451,3940,323,0,0,0,,0,519,540,0,7037,58,104,5237,266,0,7043,5224,,7453,31802,31504,65.99,52.35
335,439,0,4677,3844,323,0,0,0,,0,518,627,0,7034,58,105,5155,270,0,6827,5076,,7376,31303,31155,65.1,48.76
334,452,0,4642,3774,319,0,0,0,,128,505,661,0,7032,59,103,4834,271,0,6940,4719,,7338,31269,31036,65.01,49.03
335,489,0,4973,4080,314,0,0,0,,6,516,1201,0,7030,59,104,4317,267,0,6999,4056,,7468,31115,31063,67.13,50.42
332,509,0,5533,4100,314,0,0,0,,0,559,1608,0,7027,58,106,3262,259,0,7026,2927,,7627,30608,30615,73.94,62.74
334,478,0,6653,4209,325,0,0,0,,0,630,2825,0,7024,58,105,1459,253,0,7094,1372,,7801,30843,30784,78.76,71.57
333,510,0,7149,4274,331,0,0,0,,0,633,3658,0,7025,58,104,694,273,0,7377,671,,7982,32864,32995,80,73.28
329,483,0,6538,4174,306,0,0,0,,0,566,2103,0,7027,58,105,588,280,0,7463,444,,8137,32023,32260,75.21,72.81
328,480,0,5675,4081,312,0,0,0,,0,547,1495,0,7027,58,100,579,282,0,7523,396,,8263,29030,29308,69.95,66.9
326,468,0,4792,3918,333,0,0,0,,0,548,1011,0,7027,59,99,553,282,0,7298,340,,8061,26582,26851,65.1,65.68
280,449,0,4436,3326,266,0,0,0,,782,796,646,0,6040,60,94,38,316,0,7401,31,,5975,23987,24363,56.86,55.89
279,393,0,4312,2738,267,0,0,0,,1444,791,575,0,6040,60,91,39,314,0,7441,29,,6119,22350,22707,54.24,52.77
279,371,0,4259,2515,267,0,0,0,,2060,804,555,0,6039,61,92,40,316,0,7391,22,,6307,21252,21601,49.55,49.38
277,371,0,4418,2459,267,0,0,0,,2389,831,564,0,6039,60,89,38,315,0,7320,18,,6409,20847,21181,48.9,48.24
277,373,0,4415,2469,269,0,0,0,,2430,848,539,0,6039,61,90,39,316,0,7134,14,,6483,20664,21143,48.1,47.44
275,423,0,4557,2857,273,0,0,0,,1357,876,595,0,6040,61,89,39,315,0,6632,15,,6502,21105,21683,51.15,47.14
273,481,0,5428,3414,275,0,0,0,,517,874,815,0,6039,61,90,39,315,0,6204,15,,6274,22927,23478,60.18,47.58
277,416,0,7052,3678,285,0,0,0,,80,850,801,0,6038,61,89,38,310,0,5910,30,,5896,25341,25892,67.2,48.32
278,455,0,8316,4149,284,0,0,0,,1,887,1656,0,6034,62,93,188,313,0,5349,277,,5445,27522,27926,68.4,49.25
274,506,0,8911,4410,292,0,0,0,,1,931,2536,0,6034,62,92,787,305,0,5095,869,,5055,29638,29990,70.07,50.7
274,510,0,8921,4509,302,0,0,0,,1,921,2448,0,6034,62,95,1423,297,0,5545,1599,,5052,30674,30970,70.71,53.75
284,509,0,8716,4505,303,0,0,0,,1,961,2054,0,6034,61,91,1899,301,0,6370,2148,,5425,30849,31122,69.8,53.7
295,504,0,8608,4490,298,0,0,0,,1,954,1298,0,6034,61,91,2212,305,0,7126,2459,,6003,30806,30588,68.4,54.3
297,509,0,8340,4325,296,0,0,0,,1,952,726,0,6035,61,92,2121,310,0,7899,2463,,6473,30806,30929,67.2,57.09
306,510,0,8119,4213,299,0,0,0,,1,979,693,0,6031,60,89,1911,310,0,8121,2280,,6769,30018,30266,64.2,54.41
315,504,0,7938,4155,299,0,0,0,,1,970,681,0,6033,61,89,1819,305,0,8159,1901,,7044,29028,29270,65.82,51.94
314,510,0,8120,4185,302,0,0,0,,1,973,760,0,6031,61,92,1460,310,0,7738,1285,,7037,28540,28715,65.85,51.65
315,511,0,8922,4317,303,0,0,0,,1,977,946,0,6031,61,94,614,317,0,6982,566,,6862,28773,28567,67.64,50.3
318,510,0,9658,4389,302,0,0,0,,1,1010,2290,0,6032,61,94,126,310,0,6884,220,,6696,30479,30282,70.69,55.44
317,511,0,10054,4407,300,0,0,0,,1,1033,2476,0,6035,62,94,20,305,0,7179,92,,6596,31591,31203,72.5,67.81
319,493,0,9838,4333,298,0,0,0,,1,1073,2083,0,6038,62,94,17,307,0,6946,39,,6488,31726,31453,71.42,68.94
321,492,0,9445,4280,299,0,0,0,,1,1071,1557,0,6037,62,92,17,284,0,6607,23,,6415,30729,30932,67.23,69.64
319,482,0,9404,4329,299,0,0,0,,1,1028,1297,0,6036,62,93,20,300,0,6326,26,,6277,28851,29148,67.89,67.35
321,470,0,7370,4203,298,0,0,0,,1,1009,980,0,6037,61,92,35,312,0,6167,25,,6095,26720,26931,67.16,60.85
380,0,0,4144,3828,227,0,0,0,,137,936,1382,0,5038,57,94,28,308,0,9319,11,,9576,25548,25752,55.79,50.04
373,0,0,4242,3282,227,0,0,0,,837,930,1431,0,5039,56,92,20,304,0,9258,5,,9446,23594,23813,48.57,47.82
369,0,0,4015,2923,227,0,0,0,,1772,930,1028,0,5039,56,91,18,299,0,9163,6,,9117,22176,22421,46.65,47.06
376,0,0,4018,3011,226,0,0,0,,2437,925,994,0,5039,57,91,17,301,0,8889,6,,8837,21403,21613,45.65,44.36
373,0,0,3906,2874,223,0,0,0,,2785,920,1020,0,5041,56,94,18,300,0,8674,6,,8630,21036,21175,45.15,44.06
368,0,0,3956,2814,227,0,0,0,,2776,914,1144,0,5041,56,92,19,299,0,8617,6,,8457,21167,21286,45.65,45.66
364,0,0,3856,2847,226,0,0,0,,2481,940,1106,0,5038,55,93,20,294,0,8940,6,,8295,21729,21761,46.14,52.05
370,0,0,4160,3116,227,0,0,0,,2224,951,1188,0,5038,56,95,19,296,0,8833,8,,8164,22576,22617,46.65,63.46
372,0,0,4235,3098,227,0,0,0,,2027,962,1377,0,5040,56,96,118,296,0,8587,122,,8056,23233,23230,47,66.98
374,0,0,4276,3277,226,0,0,0,,685,971,1658,0,5041,56,95,855,294,0,8277,734,,7941,25151,25433,49.68,67.77
372,0,0,4213,3355,226,0,0,0,,83,990,1268,0,5082,55,96,1732,292,0,7943,1559,,7706,27038,27257,55.79,69.14
370,0,0,4584,3769,226,0,0,0,,44,1015,1640,0,5123,55,94,2310,295,0,7752,2152,,7450,27577,27955,58.46,68.31
368,0,0,4414,3961,227,0,0,0,,1,1004,1653,0,5128,55,93,2424,304,0,7420,2509,,7245,27512,27616,58.46,67.81
368,0,0,4216,4100,223,0,0,0,,1,1015,1427,0,5144,55,92,2481,300,0,7667,2636,,7196,27805,27843,63.17,65.88
366,0,0,4260,4015,227,0,0,0,,1,1000,1471,0,5146,54,88,2349,296,0,7806,2474,,7202,27603,27731,62.01,65.91
369,0,0,3976,3698,227,0,0,0,,1,971,1195,0,5147,54,91,1954,298,0,7874,2149,,7180,26432,26517,57.27,61.74
371,0,0,4009,3533,225,0,0,0,,1,982,1350,0,5148,55,92,1443,298,0,7840,1425,,7476,25788,25828,57,61.19
368,0,0,4071,3999,225,0,0,0,,1,1040,2357,0,5148,56,92,537,292,0,7938,579,,7849,26330,26367,62.31,65.08
369,0,0,4251,4366,227,0,0,0,,1,1065,3454,0,5150,56,92,57,300,0,8154,179,,8308,28750,28877,66.92,69.92
367,0,0,4370,4684,227,0,0,0,,1,1102,3849,0,5149,57,90,28,306,0,8446,60,,8554,29875,29992,67.2,72.35
374,0,0,4447,4850,227,0,0,0,,1,1138,4428,0,5143,57,92,25,304,0,8415,33,,8725,30852,31051,67.67,73.14
372,0,0,4467,4731,227,0,0,0,,1,1127,5173,0,5147,58,90,19,307,0,8603,18,,8864,30897,31206,67.53,71.75
373,0,0,4383,4127,233,0,0,0,,1,1075,4227,0,5172,58,85,19,309,0,8946,23,,8915,29798,29752,67.09,68.13
373,0,0,4100,3931,233,0,0,0,,2,1032,2578,0,5190,58,85,19,306,0,9341,24,,8948,27482,27356,62.76,67.15
378,865,0,4958,4866,342,0,0,0,,0,1216,2076,0,7099,60,97,19,332,0,5553,16,,5878,29350,29272,60.05,63.71
378,762,0,4396,4485,333,0,0,0,,241,1071,1633,0,7102,60,96,20,332,0,6018,5,,6236,27214,27117,48.4,52.71
383,682,0,4314,4063,332,0,0,0,,698,1042,1210,0,7105,58,94,20,331,0,6381,5,,6576,25915,25771,44.32,48.96
386,680,0,4212,3675,332,0,0,0,,1052,1031,1230,0,7109,59,93,18,335,0,6688,4,,7003,25378,25390,42.79,47.53
387,678,0,4062,3409,319,0,0,0,,1438,1026,1062,0,7110,59,95,20,337,0,7297,1,,7460,25322,25297,41.71,46.32
385,630,0,4150,3318,325,0,0,0,,1382,1020,1225,0,7110,60,95,19,343,0,7477,1,,7871,25910,26010,41.71,46.38
390,738,0,4972,4052,335,0,0,0,,1280,1082,1711,0,7109,61,96,19,341,0,7340,1,,8273,28574,28800,43.99,49.98
390,880,0,5620,4523,328,0,0,0,,194,1153,2445,0,7108,72,98,22,345,0,7702,121,,8437,33238,33697,56.81,61.43
393,872,0,5153,4583,334,0,0,0,,0,1197,2809,0,7107,77,96,246,338,0,8310,213,,8388,35876,36426,60.69,67.19
389,890,0,5237,4778,332,0,0,0,,0,1264,2907,0,7108,79,95,1301,327,0,8353,1302,,8315,37528,37956,61.28,67.21
391,904,0,5210,4904,334,0,0,0,,0,1250,2693,0,7108,76,96,2274,322,0,8525,2272,,8710,38232,38584,60.05,67.17
387,888,0,4753,4752,342,0,0,0,,0,1229,1677,0,7107,77,96,3497,326,0,9219,3291,,9307,38114,38385,52.8,60.63
388,747,0,4295,4520,343,0,0,0,,0,1169,1403,0,7107,74,95,3931,323,0,10021,3771,,9824,37573,37886,49.62,57.68
392,658,0,4180,4160,342,0,0,0,,32,1162,1418,0,7107,72,94,3844,327,0,10901,3812,,10162,37444,37923,49.3,56.09
383,587,0,3953,3618,341,0,0,0,,797,1171,1207,0,7108,71,94,3715,327,0,11922,3612,,10381,36205,36635,45.56,52.12
391,565,0,4247,3691,348,0,0,0,,1060,1184,1537,0,7109,72,96,3271,325,0,11777,3171,,10417,35667,36219,43.99,51.11
388,624,0,4444,3999,336,0,0,0,,449,1164,1576,0,7108,72,99,2625,321,0,11328,2511,,10167,35381,35895,45.36,52.54
391,755,0,4867,4574,340,0,0,0,,45,1175,1716,0,7107,73,96,1658,324,0,10821,1595,,9864,35147,35780,49.85,56.9
397,876,0,5369,4762,344,0,0,0,,0,1351,2264,0,7108,73,99,579,325,0,10454,637,,9570,35744,36232,54.38,63.7
395,918,0,5555,4920,345,0,0,0,,0,1411,2708,0,7110,73,100,226,313,0,10862,237,,9531,38421,38647,60.61,69.45
394,887,0,5267,4902,345,0,0,0,,0,1382,2762,0,7109,73,101,181,309,0,11501,108,,9671,39256,39254,61.92,70.4
